response_status_key,http_response_body_len_ratio
11153,0
3010,0
5727,0
14950,102324.6923
1436,110851.75
4779,120929.1818
17310,120929.1818
5037,120929.1818
7730,133022.1
7843,0
3932,0
13307,0
14511,0
12543,0
5778,0
2513,0
3739,0
12553,0
4999,0
3283,0
8240,0
19810,0
13008,0
3994,0
2633,0
1636,0
1805,0
10888,0
18762,0
12064,0
2544,0
7447,0
14321,0
9604,0
16886,0
9523,0
5239,0
4287,0
15513,0
11848,0
18243,0
11013,0
689,0
1382,0
14325,0
2040,0
3697,0
8475,0
10274,0
12950,0
3936,0
6899,0
5606,0
19139,0
18011,0
5499,0
6579,0
18331,0
11910,0
16603,0
7090,0
3311,0
3272,0
5451,0
4415,0
15519,0
7028,0
19467,0
17862,0
4737,0
6091,0
11196,0
14187,0
19324,0
11046,0
6623,0
19547,0
14744,0
1651,0
6362,0
522,0
11502,0
18516,0
11095,7232.6
559,9040.75
12078,12054.33333
8231,24108.66667
11595,36163
8575,0
2169,0
17467,0
10369,0
9393,0
616,0
96,0
5185,0
17914,0
10298,0
3003,0
2746,0
15036,0
15271,0
12361,0
17519,0
12979,0
7966,0
4744,0
1969,0
9010,0
16245,0
2748,0
8817,0
10801,0
14873,0
16982,0
17664,0
1794,0
3216,0
19545,0
6465,0
1444,0
17067,0
14879,0
3091,0
15131,0
7862,0
17710,0
9830,0
10936,0
16095,0
16297,0
12148,0
11686,0
3155,0
435,0
11515,0
16489,0
11007,0
12280,0
3398,0
9956,0
20265,0
2096,0
4496,6045.894737
4388,8205.142857
11277,9572.666667
8557,11487.2
11551,16410.28571
17257,14359
10928,0
6326,0
7984,0
9597,0
11218,0
15607,0
14773,0
5853,0
2387,0
10535,0
12661,0
3276,0
6996,0
13610,0
2612,0
16112,0
5907,0
9425,0
2949,0
19941,0
3539,0
9001,0
11261,0
5652,0
14794,0
8460,0
1507,0
787,0
13146,0
1613,0
9105,0
17026,0
13625,0
19304,0
8305,0
500,0
8050,0
4944,0
1721,0
5487,0
1781,0
20168,0
3014,0
4876,0
2617,0
18954,0
8826,0
8519,0
13944,0
7541,0
8591,0
12676,0
8426,0
4902,0
14394,0
17295,0
17319,0
17752,0
2068,0
19994,0
18701,0
13992,0
9556,0
18760,0
12134,0
5932,0
3643,0
2483,0
3675,0
4121,0
19978,0
9616,0
52,0
19872,0
2060,0
6323,0
9252,0
18049,0
15343,0
14651,0
8594,0
17359,0
127,0
4724,0
14454,0
300,0
1501,0
19401,0
10838,0
12584,0
17793,0
3939,0
7553,0
448,0
2024,0
13154,0
8377,0
14803,0
5471,0
4115,0
1952,0
17837,0
9518,0
12930,0
4098,0
18999,0
10409,461.5769231
3949,461.5769231
10433,461.5769231
13769,471
8299,471.3333333
10337,353.5
1307,380.8888889
17362,355.6
3527,355.6
9708,342.7777778
15577,306
13631,357
4914,586.5
919,471.875
5304,472
18552,472
13542,128
8914,0
19720,0
3007,0
20117,471
3610,471
9589,471
12187,415.5555556
13823,385.4
20255,409.0555556
15829,409.0555556
14371,390
6142,391.0833333
12020,442
1264,128
7800,128
10676,0
7242,498.3333333
18111,405.75
93,330
115,286.7142857
16783,423.7222222
13557,423.7222222
15728,386.4166667
6302,438.1
16406,571
1192,903.25
2972,471.5
5206,471.3333333
15437,433.2222222
13376,433.2222222
10616,433.2222222
10297,422.2857143
13953,395
7396,333.8
6051,333.8
15098,529.3333333
10162,529.3333333
3310,678.1176471
10930,747
14527,821.5833333
11898,821.5833333
9035,759.2727273
11894,759.2727273
1464,397.5789474
1921,397.5789474
11312,397.5789474
4166,401.25
13845,471
8049,471
4390,385.5
999,299.75
1162,265.4
10783,265.4
15814,128
18513,0
4170,597.5
7755,597.5
1898,597.5
13945,514.2857143
17780,500.4166667
5064,471.7142857
20059,471.7142857
3966,471.7142857
10681,299.5
2121,299.5
11978,0
17496,0
14613,0
16673,0
8619,471
2078,867.4
3097,653.3
6144,695.0909091
10026,695.0909091
16560,717.5
17749,551.5
6885,1113
3807,69
18123,69
9787,69
10273,69
1993,464.7857143
11763,464.7857143
17398,464.7857143
1337,464.7857143
17178,0
10108,0
12991,365.2857143
12417,426.8181818
3100,426.8181818
13058,430.5
18306,440.6875
15505,440.6875
1824,600.1
3844,643.8333333
19323,643.8333333
4096,678.4
10698,1507
1181,1507
18448,0
18238,0
1766,0
1348,0
16696,0
5078,0
12652,0
11777,0
13470,0
4572,0
13861,0
18870,471
9483,471
7701,471
7909,471
771,816.6666667
3524,609.8
8526,946.25
9539,533.8548387
17674,527.4126984
20216,506.6393443
1925,513.6610169
17848,449.3559322
3801,449.3559322
13178,196.6
19943,242.3333333
15788,265.2
589,265.2
12041,299.5
4372,0
9178,0
7880,0
7217,0
2947,0
16981,0
9499,1507
13345,1507
7918,885.4
10302,816.5
1611,816.5
3241,816.5
6324,643.8333333
2694,643.8333333
19643,522
8340,534.5
9187,534.5
12628,464.8571429
17875,444.1875
6909,425.5882353
900,385.4375
12943,385.4375
10592,385.4375
19210,299.5
9627,558.5
6724,644.25
19933,989
16833,989
10685,989
8207,989
5811,128
9636,128
2836,260
4804,365.5
2476,399.4285714
1150,399.4285714
13621,471
2440,539.7777778
902,159811.8158
16580,155726.1795
6239,155726.1795
13214,155726.1795
10746,189647.4688
4700,242.6666667
19670,128
2722,242.3333333
5034,242.3333333
7312,471
1936,471
2533,0
4778,0
12149,0
11960,0
12917,0
16548,0
20242,0
4011,0
3261,0
15490,0
19489,0
5615,0
14336,0
4901,0
20217,0
4197,0
5455,0
10845,0
15639,0
10988,0
621,0
13811,0
579,1025.666667
17346,1025.666667
18474,1025.666667
18320,1025.666667
3417,1025.666667
15417,501
4229,375.75
9174,375.75
3203,501
14548,375.75
6003,375.75
17034,0
311,0
15064,0
1154,0
7746,0
2811,0
14680,0
9324,0
5540,0
15543,0
10646,0
12949,0
4099,0
16368,514.3333333
216,1028.666667
6149,1028.666667
12300,1028.666667
16265,1028.666667
1870,1028.666667
8658,0
11685,0
3478,0
9739,1331.333333
15049,1331.333333
10670,1597.6
17835,1597.6
5528,0
14041,0
20132,0
3546,0
1393,0
15706,0
7738,0
7651,0
16237,0
15825,0
5318,0
14483,0
4801,0
16882,0
17928,0
7218,0
7542,0
15787,0
2721,0
2552,0
6648,0
19894,0
3034,0
12112,0
6272,0
15843,0
9468,0
15399,0
10483,0
9299,0
6545,0
15038,0
11230,0
6375,0
17172,0
6089,0
3061,0
3523,0
240,0
82,0
7282,0
11540,0
6990,0
18504,0
1731,0
9856,0
19970,0
17068,0
12869,0
1769,0
9431,0
19627,0
9551,0
8422,0
10632,0
4888,0
6984,0
5036,0
539,0
2003,0
6335,0
2944,0
15031,0
2177,0
13187,8797.666667
13495,8797.666667
10041,6598.25
1504,13196.5
2767,13196.5
8598,8797.666667
1658,0
10768,0
19454,0
6249,0
12054,0
10320,0
18293,13197.5
7347,13197.5
6166,13197.5
15079,0
711,0
18763,0
305,0
2448,0
45,0
12622,0
15930,0
11270,0
9788,0
17633,23275.27273
3866,20611.41379
11564,20611.41379
16688,20377.19318
15357,20377.19318
2918,18638.34545
19662,0
16658,0
12673,0
3531,0
7892,0
12522,0
16283,0
12016,0
16929,0
11440,0
4365,0
6517,0
15013,0
14253,0
14533,0
17800,0
16542,0
1826,0
527,0
4004,0
12344,0
5636,0
16771,0
20273,0
7330,0
431,0
12032,0
12203,0
3084,0
17051,0
1413,0
17078,0
10254,13198
18963,13198
15826,13198
4527,13198
1249,26396
15703,26396
1418,0
1615,0
13555,0
16791,0
788,0
9554,0
6042,0
14384,0
19957,0
11229,0
18656,31711
2673,38053.2
17647,38053.2
17404,47566.5
15037,47566.5
14396,47566.5
5371,0
17472,0
8149,0
14858,0
13851,0
15650,0
14660,0
3587,0
14940,0
10506,0
17812,0
13792,0
4045,0
5283,0
17093,0
9026,0
8007,0
19502,0
1306,0
19559,0
2223,0
3089,0
16289,0
13749,0
7155,0
2188,0
12401,0
6625,0
14196,0
9803,0
17872,0
11117,0
11998,0
3791,0
6087,0
9366,0
6393,0
9673,0
16750,0
501,0
13923,0
16893,0
86,0
11759,0
12083,0
9657,0
15083,0
3776,0
1816,0
2736,0
17692,0
480,0
11556,0
10982,0
6419,0
5584,0
8147,0
1601,0
2122,0
287,0
14842,0
6431,0
6566,0
7395,0
13502,0
4578,0
13859,4385.166667
9713,4385.166667
7348,4385.166667
17146,13155.5
19852,8770.333333
8193,0
12235,0
9009,0
9635,0
13734,0
39,0
2653,0
13907,0
15542,0
6165,0
13292,0
1396,0
12191,0
10755,0
10707,0
9055,0
889,0
1183,0
3881,0
3249,0
13226,0
19536,0
87,0
18180,0
16593,0
16168,0
15183,0
4272,0
10065,26312
3039,26312
10319,0
11156,0
17603,0
19510,0
15583,0
19868,0
11447,0
15458,0
7070,0
18281,0
2831,0
914,0
11510,0
16674,0
6672,0
6192,0
16514,0
13842,0
4330,0
1617,0
1121,0
10452,0
4915,5147.083333
16695,20607.65
13735,18734.22727
584,18734.22727
9283,17919.69565
16887,31853.45455
5199,0
17226,0
19081,0
3377,5139.583333
12723,16082.68421
1110,34842.28571
9853,0
19126,0
17042,0
10457,0
12615,0
18338,0
2569,0
1054,0
12188,0
2595,0
4087,0
1003,0
14949,0
7044,0
13534,0
1243,0
683,0
2069,0
18959,0
3988,0
5105,0
16703,0
6736,0
10711,0
4162,0
12647,0
10186,0
8722,0
11717,0
12583,0
18065,0
10153,0
20016,0
12725,0
5435,0
1538,0
9006,0
474,0
11205,0
8771,0
1474,0
6745,0
11922,0
14485,0
782,0
7219,0
16758,0
2209,0
13253,0
7985,0
15106,0
7203,0
271,0
1018,629.3333333
13333,944
13163,1888
10538,944
3848,0
1141,0
2700,0
13543,0
7921,0
9167,0
2793,0
14095,0
12506,0
10598,0
17948,0
20086,0
6195,0
5899,0
4476,0
16682,0
7318,0
12722,0
11866,0
19508,0
4662,0
7326,0
17523,0
986,0
11505,0
18770,0
10199,0
12937,0
19744,0
19195,0
17323,0
2192,0
7141,0
15344,0
5928,0
17418,0
11239,0
10053,0
6906,0
12201,0
8328,0
7126,0
12547,0
19827,0
13181,0
10367,0
5506,0
18547,0
18096,0
17806,0
10705,0
19221,0
700,0
4756,0
19117,0
7263,0
17141,0
5035,0
9675,0
9108,0
14724,0
108,0
16541,0
17167,0
4719,0
7938,0
5307,0
17559,0
11539,0
1392,0
9851,0
13266,0
9317,0
11840,0
8854,0
8404,0
4265,0
2864,0
2999,0
9058,0
647,0
4386,0
10531,0
2663,0
5305,0
15762,0
9350,0
16041,0
9806,0
13540,0
8632,0
1482,0
12906,0
1208,0
9920,0
11680,0
10411,0
1539,0
7337,0
4237,0
10102,0
8380,0
17537,0
19393,0
2047,0
6062,0
8888,0
2113,0
19960,0
16018,0
2330,0
16935,0
3912,0
4750,0
16850,0
3419,0
18658,0
10527,0
7339,0
2532,0
5785,0
9295,0
2908,0
13369,0
3969,0
13898,0
5357,0
14435,0
17907,0
8440,0
19089,0
7162,0
16306,0
7188,0
11280,0
9601,0
14070,0
2845,0
2819,0
9978,0
546,0
1322,0
12059,0
5073,0
12084,0
11891,0
4367,0
5888,0
9471,0
1089,0
764,0
16401,0
1471,0
15024,0
19879,0
11306,0
5729,0
834,0
2455,0
6364,0
16751,0
9743,0
16296,0
12000,0
17794,0
11930,0
3132,0
5138,0
7135,471
7317,431.5
18798,372.625
14708,372.625
13106,372.625
2061,498.6666667
18318,506.5714286
18269,711.5
20139,1507
18224,1507
19689,1052
11884,726.6428571
17261,696.6875
10362,622.4705882
5930,605.2777778
12232,586.1428571
5722,585
19616,457.2222222
16204,453.6666667
18885,581
7971,619.2857143
6867,730.25
13827,730.25
5179,816.3333333
13288,1507
7066,0
11398,0
18670,471.3333333
6181,431.75
4118,431.75
12326,431.75
15353,514.875
19837,541
7724,779.8
10032,686.75
6945,674.0588235
9573,674.0588235
10958,697.4615385
3431,697.4615385
9409,598.3333333
17085,471.5
552,471.6666667
19840,617.6666667
10166,703.4285714
5474,703.4285714
13192,877.25
7496,1218
5683,0
3085,0
18991,0
11963,0
11616,0
1930,471
13801,345.4
13512,345.4
6927,345.4
5990,345.4
12592,345.4
798,343.5
9796,562.7142857
3840,561.4117647
11574,561.4117647
29,669.5454545
17192,555.3333333
16338,0
5477,0
5411,392
11304,439.6
17023,439.6
16045,439.6
321,568.7777778
8512,619.2857143
190,730.25
19623,730.25
3196,451.0909091
6681,451.0909091
13657,291.5714286
13887,291.5714286
11713,291.5714286
1124,399.5
16257,507.4285714
6772,507.4285714
5919,481.8888889
13465,479.9090909
19760,479.1666667
15112,617.5
7417,710.5
20036,639.2222222
1935,709.7142857
12029,805.2
11286,888.75
173,682.6666667
18850,69
20143,0
4068,0
11191,0
9156,0
13520,0
16743,0
9101,471.3333333
11873,471.3333333
9305,471.3333333
14490,471.4
9033,471.2857143
11754,471.2857143
1481,471.25
7062,342.5714286
9741,397.0769231
14671,409.5333333
6839,400.0769231
18494,400.0769231
12422,429.0909091
661,521.7
4853,611.8
3687,659.3636364
8623,621.4285714
14730,624.6470588
13967,761.3333333
1109,668.125
3650,548.2857143
12496,548.2857143
3371,597.75
7766,472
1040,0
15770,315
14905,555.1111111
4597,555.1111111
12451,555.1111111
10797,555.1111111
11221,555.1111111
14477,623.7142857
8938,0
16774,0
5600,682.3333333
585,682.3333333
19120,682.3333333
11235,692.5
6797,692.5
13994,692.5
18219,695.8888889
4679,695.8888889
9204,695.8888889
7241,0
6382,1115.5
1146,1115.5
2614,1115.5
13559,1115.5
16636,1115.5
7804,900.6666667
19063,392
13128,359.2
15433,359.2
18009,377.8333333
5004,377.8333333
2111,359.2
7283,370.75
12710,471
14970,471
8076,0
19411,0
10985,471
9572,471
2456,471
20110,471
13315,418.3333333
7563,418.3333333
7574,392
12427,392
8106,392
1728,0
1173,69
14690,270
12218,270
9525,330.75
2637,563.1428571
8172,561.2
2201,615.8888889
19100,634
14923,634
12404,714.8333333
10866,520.25
6211,490.5714286
5759,490.5714286
2654,617.625
12838,816.3333333
13019,1507
5351,1507
10282,312
5950,502.6666667
15644,502.6666667
2365,490
5819,490
274,513.3333333
9374,471
2235,678.2
9765,816.3333333
10311,989
14685,1507
10030,1507
3372,816.6666667
15540,7641.28
4194,7896.875
3469,7593.48
10395,7065.888889
4555,7065.888889
17433,7593.44
20043,418
2084,418
18043,471
15368,0
10466,0
3086,1115.5
8764,1115.5
12807,1246
8320,1052.5
4565,855.8
1281,682.6666667
13251,682.6666667
16376,270.5
9681,69
14312,910.5
11516,691
261,691
8019,691
8089,617.8333333
8067,391
3755,391
12278,337.3333333
4090,254.1666667
7991,285.1428571
18861,210.6
3723,246
9906,246
17849,486.1111111
19593,643.6666667
7351,617.5
7575,581
18188,581
9258,581
4018,419
1097,471.5
13550,0
17253,471
19820,340
18209,436
3164,436
18576,431
13714,779.6
4856,653.0833333
19450,653.0833333
12692,653.0833333
15755,598.5555556
15119,471
1303,305.5
13399,140
4606,69
11188,598
17326,576.8333333
15635,576.8333333
11902,576.8333333
19362,516.2222222
17193,345
10204,313.5
8518,313.5
10489,381.2857143
15250,471.6666667
897,1777.333333
7292,1777.333333
7087,2430.166667
5500,2430.166667
13416,0
14694,0
6230,471
12409,392
1274,392
12030,345.2
10107,345.2
13206,345.2
1143,366.3333333
3935,392.6666667
13889,671.25
13024,885.6
14608,1110.666667
13504,1430.25
17343,1750
5886,1353.5
7922,1353.5
12058,471
3646,471.5
4368,471.5
15488,471.3333333
1946,730.25
8348,658.4285714
8953,666.625
7638,613.4545455
12989,613.4545455
11831,524.1
8226,513.5
9513,486.3333333
12748,498.2
13985,505
9620,505
10154,505
932,69
2689,69
15172,69
9507,69
17826,69
14040,566.4
11731,617.5
17166,617.5
19226,617.5
8905,617.5
19265,617.5
1469,1109
4122,790
19215,790
15725,471
8661,0
12346,0
8808,471.5
9500,644.1666667
7145,619.4285714
16986,595.5
17136,595.5
2546,556.7777778
4811,433.1428571
5531,433.1428571
14640,417.0588235
5161,390.7857143
18379,390.7857143
2469,411.7272727
4420,411.7272727
6808,411.7272727
9179,0
5083,0
3962,0
11180,0
16009,472
7452,472
4264,472
5588,646.8
14063,646.8
14145,632.7142857
6719,659.5
13711,659.5
2176,597.5
17843,597.5
15647,0
12897,0
5981,471
3212,763.6666667
1820,763.6666667
17013,675.3333333
17656,675.3333333
6793,614.7
10731,695.8181818
695,630.5
3926,630.5
12933,498.1666667
16335,451.75
3862,477.2666667
16282,398.5384615
921,386.3846154
1587,482.875
7459,528.375
4206,702.5
643,580.7777778
6073,598.3333333
15304,450.4285714
2914,576.8333333
18024,576.8333333
16087,816.3333333
5875,989
11134,1507
19076,0
11523,0
13464,0
12758,0
7995,0
17891,0
8566,643.6666667
19597,643.6666667
18881,643.6666667
1229,790.5
10924,18205.86957
9427,16768.24
11693,21860.21053
2194,21860.21053
15699,20790.8
169,21630.31579
14424,137.375
283,115.1333333
7781,115.1333333
11376,87.0625
9962,56.5
13886,51.75
2596,69
4062,69
11124,69
14360,69
9846,169.5
6857,461.75
1203,697.4
10326,537.2
4721,531.1818182
12624,541.3846154
15121,547.25
11444,562
7094,562
10543,592.4285714
4822,612.6666667
12966,620.25
3717,620.25
885,9620.25
18592,8973.767857
17063,9316
19433,9147.872727
16151,8831.192982
1082,6854.513514
16421,308.7857143
2905,265.3333333
19419,211.3478261
5850,228.8695652
11646,231.2727273
14892,246.4
20220,693
19863,648.6
17227,619
3140,691.75
16287,780.7142857
18370,780.7142857
1716,646.8
2475,690.75
6574,764
10785,555.3333333
9558,729
15418,729
12110,686.1666667
2320,686.1666667
1000,686.1666667
2723,817
14510,377
15210,377
6029,345.4
17920,345.4
18213,345.4
8143,299.3333333
1837,630
8664,687.2857143
19495,749.5
13685,749.5
2472,749.5
20037,885.6
5873,730.25
149,0
10230,314
16370,591.25
19965,591.25
15413,544.4
6594,491.2307692
1250,584.7058824
3494,601.625
891,567.8
2252,709.4117647
9948,816.4545455
16493,1004.875
4515,1121.25
17121,1121.25
7445,878.5
5378,432
3278,432
15041,432
14042,432
6163,597
1228,619
4808,619
5394,619
15405,619
3698,619
10392,69
896,0
10125,0
3825,0
15153,471
9769,471
16824,471
15697,390.6
17991,390.6
4226,361.875
19842,342.25
9701,342.25
11927,342.25
2434,552.6
20048,472
14192,590.5
3342,561.7142857
1604,561.7142857
1696,559.8
13900,632.125
291,578.5
17331,632.25
14289,609.6
19173,483.9
3688,576.9090909
16842,637.2857143
7231,637.2857143
5736,684.6
7373,1507
19500,0
13972,471
7836,471
235,439.6
8729,455.3
18840,448.5714286
13926,596.5714286
5889,581
14013,581
1630,547
19681,578.6666667
7290,578.6666667
11650,494.2727273
6322,496.5
13074,496.5
8732,0
5115,1507
12619,686
15612,686
17465,686
19306,686
17070,686
2300,521.8
447,0
5017,376.8
11121,376.8
17978,376.8
5966,376.8
16840,376.8
12818,376.8
18537,472
8884,472
4083,472
14027,393
1204,764.3333333
8801,764.3333333
13002,910.5
10132,697.4
4039,697.4
10128,793.25
3733,555.3333333
868,434.6666667
1958,434.6666667
9548,314
16055,376.8
19613,376.8
5508,376.8
19901,471
9410,471
4896,471
5476,647
9888,647
7463,647
273,617.6666667
19146,617.6666667
3270,744.7142857
2828,989
7415,577.2083333
6395,577.2083333
10745,581.826087
17018,581.826087
9801,539.7727273
3437,539.7727273
1513,0
16017,0
16796,0
5044,0
3194,0
3694,0
15924,472
13743,472
514,472
16001,472
6684,419
5946,392.5
359,691
2347,691
18291,742.125
14484,858.6666667
204,793.25
176,685.8333333
15108,471
13122,471
535,560.2142857
4012,560.2142857
1853,0
14962,446.1666667
3797,449.7142857
10620,513.1666667
1372,521.6
17115,534.25
20213,471
17415,471
6546,0
17932,0
13522,471
14840,816
11607,816
20158,816
9703,550.9230769
2851,561.9411765
8168,549.0151515
15342,541.472973
16862,541.472973
15000,541.472973
20206,552.421875
17249,479.25
2058,479.25
2386,0
18562,518.5
18907,518.5
15087,518.5
2425,518.5
16865,636.125
9785,636.125
5060,989
4796,989
11511,738
430,566.1428571
18159,421.4
693,389.3636364
6551,389.3636364
20094,389.3636364
18827,367.6666667
7524,383
12870,69
15952,471
5592,471
5957,471
8984,471
4777,475.8571429
17233,475.8571429
14005,623.8571429
9908,601.2857143
9663,601.2857143
15126,568.25
5021,632.8571429
12095,580.3076923
3847,503.0833333
15392,479.4705882
7291,479.85
3571,499.9545455
6099,499.9545455
9970,492.8125
4561,492.8125
16765,545.8
5995,573.1428571
7310,69
19185,69
14975,270
13429,629.5
1225,629.5
12062,816.3333333
1130,816.3333333
708,989
3104,0
3299,0
10749,0
15455,0
10594,989
16445,551.2307692
734,534.2857143
15622,534.2857143
3726,534.2857143
15888,534.2857143
9106,486.4210526
9391,506.75
8031,0
19318,446
13807,446
17805,461.3846154
17929,461.3846154
19632,461.3846154
7136,461.3846154
11005,471
1375,471
19690,471
8520,390.6
10886,576.6666667
10645,576.6666667
12294,576.6666667
3638,682.3333333
18178,788
8768,1507
503,0
2755,0
3805,555.3333333
4539,555.3333333
1528,494.75
18151,500.3333333
11597,500.3333333
6696,500.3333333
4548,482
1663,482
16609,503.125
12729,69
16266,69
9262,270
2461,270
5481,682.3333333
14650,989
11318,690.5
18813,804.4761905
8431,804.4761905
12432,769.35
17139,769.35
15522,811.2777778
17658,472
7940,472
15535,555.8333333
10336,521.9
14909,520.1818182
11002,525
14745,525
12995,477.4
9354,503
7314,0
18109,0
5265,0
4052,0
8482,0
11038,479
13736,479
20010,479
19699,473.75
12034,473.75
3456,473.75
13303,471.125
10507,558.9
5719,558.9
18150,910
18847,910
12468,910
465,910
2035,0
3634,471
12616,471.2222222
1929,471.2222222
18172,471.2
15253,471.2
16730,471.3333333
12189,471
10000,471
17643,0
10056,0
7077,506.875
14621,497.7460317
16852,497.7460317
15960,497.7460317
4174,497.7460317
19413,496.4181818
16278,314
1391,314
17925,314
8263,314
2245,314
1278,0
9762,0
6332,0
9047,0
14112,0
10639,0
19189,471
13779,420.5
11147,453.9166667
13678,453.9166667
4686,453.9166667
1484,460.9411765
18719,460.3125
18125,483
8274,477.8
8755,477.8
12212,477.8
18777,69
7076,270
2187,270
225,270
8885,471
19356,0
6468,472
531,471.5
16426,690.5
11974,544.4166667
5024,551
11677,551.0909091
13075,471.4444444
7017,472
1699,555.6666667
18236,555.6666667
5075,534.5
5088,513.5
1478,471.3333333
8245,475.25
18618,475.8571429
387,477.6
3499,477.6
8036,0
11172,0
9633,586
5150,643.875
11791,643.875
10278,563.4
3867,563.4
19874,563.4
5862,557.75
11227,471.4285714
11004,471.4285714
433,0
18369,0
1915,0
12956,0
15841,0
9352,0
757,0
10175,499.2222222
17411,496.4
16099,1023.833333
3036,1023.833333
8748,1023.833333
11343,1023.833333
9823,2597.666667
1334,3661
164,535.04
38,535.04
14094,535.04
849,532.6153846
16876,472
14825,472
7299,474
5401,474.2
15207,568.0909091
13478,568.0909091
9166,568.0909091
3386,1507
4836,0
19790,0
1031,471
814,1747
3115,1747
6786,1747
11268,33376.95
11741,31320.32813
8941,29084.86957
12595,30747.56923
14961,30747.56923
9012,30747.56923
14162,471
10071,600.5
19030,989
13619,989
12433,989
17591,989
8079,471
12350,471
2099,471
13849,816.6666667
11944,730.5
2880,817
19110,729.2
19241,584.6
9109,483.375
